tm,MVm,PVm
7.750000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.760000000000000000e+02,1.000000000000000000e+00,3.939500000000000779e-01
7.770000000000000000e+02,1.000000000000000000e+00,3.947750000000000981e-01
7.780000000000000000e+02,1.000000000000000000e+00,3.988000000000001544e-01
7.790000000000000000e+02,1.000000000000000000e+00,3.939500000000000779e-01
7.800000000000000000e+02,1.000000000000000000e+00,3.931500000000001660e-01
7.810000000000000000e+02,1.000000000000000000e+00,3.931500000000001660e-01
7.820000000000000000e+02,1.000000000000000000e+00,3.955750000000000099e-01
7.830000000000000000e+02,1.000000000000000000e+00,3.971749999999998337e-01
7.840000000000000000e+02,1.000000000000000000e+00,3.947750000000000981e-01
7.850000000000000000e+02,1.000000000000000000e+00,3.988000000000001544e-01
7.860000000000000000e+02,1.000000000000000000e+00,3.988000000000001544e-01
7.870000000000000000e+02,1.000000000000000000e+00,3.988000000000001544e-01
7.880000000000000000e+02,1.000000000000000000e+00,3.955750000000000099e-01
7.890000000000000000e+02,1.000000000000000000e+00,3.931500000000001660e-01
7.900000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.910000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.920000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.930000000000000000e+02,1.000000000000000000e+00,3.875249999999999528e-01
7.940000000000000000e+02,1.000000000000000000e+00,3.883249999999998647e-01
7.950000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.960000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.970000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
7.980000000000000000e+02,1.000000000000000000e+00,3.939500000000000779e-01
7.990000000000000000e+02,1.000000000000000000e+00,3.931500000000001660e-01
8.000000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
8.010000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
8.020000000000000000e+02,1.000000000000000000e+00,3.931500000000001660e-01
8.030000000000000000e+02,1.000000000000000000e+00,3.923499999999998655e-01
8.040000000000000000e+02,1.000000000000000000e+00,3.963749999999999218e-01
8.050000000000000000e+02,1.000000000000000000e+00,3.979999999999998539e-01
8.060000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.070000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.080000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.090000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.100000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.110000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.120000000000000000e+02,1.000000000000000000e+00,4.003999999999999782e-01
8.130000000000000000e+02,1.000000000000000000e+00,3.955750000000000099e-01
8.140000000000000000e+02,1.000000000000000000e+00,3.988000000000001544e-01
8.150000000000000000e+02,1.000000000000000000e+00,3.971749999999998337e-01
8.160000000000000000e+02,1.000000000000000000e+00,3.971749999999998337e-01
8.170000000000000000e+02,1.000000000000000000e+00,3.963749999999999218e-01
8.180000000000000000e+02,1.000000000000000000e+00,3.971749999999998337e-01
8.190000000000000000e+02,1.000000000000000000e+00,3.931500000000001660e-01
